PID,FID
2997,118
2998,302
2999,223
3000,216
3001,189
3002,120
3003,65
3004,0
3005,377
3006,25
3007,265
3008,145
3009,352
3010,204
3011,29
3012,29
3013,240
3014,395
3015,392
3016,214
3017,360
3018,7
3019,225
3020,349
3021,278
3022,30
3023,142
3024,26
3025,94
3026,229
3027,74
3028,369
3029,151
3030,344
3031,20
3032,279
3033,284
3034,40
3035,110
3036,306
3037,271
3038,119
3039,371
3040,163
3041,89
3042,308
3043,319
3044,292
3045,225
3046,89
3047,103
3048,159
3049,150
3050,185
3051,386
3052,18
3053,394
3054,351
3055,99
3056,233
3057,88
3058,25
3059,239
3060,208
3061,82
3062,14
3063,76
3064,82
3065,144
3066,68
3067,199
3068,231
3069,263
3070,123
3071,49
3072,21
3073,233
3074,395
3075,88
3076,246
3077,156
3078,34
3079,41
3080,394
3081,108
3082,397
3083,89
3084,88
3085,76
3086,412
3087,313
3088,366
3089,97
3090,159
3091,161
3092,274
3093,381
3094,374
3095,170
3096,339
3097,401
3098,10
3099,300
3100,215
3101,81
3102,136
3103,209
3104,42
3105,161
3106,152
3107,27
3108,243
3109,268
3110,152
3111,235
3112,143
3113,35
3114,60
3115,143
3116,23
3117,124
3118,291
3119,24
3120,313
3121,168
3122,215
3123,51
3124,342
3125,187
3126,228
3127,61
3128,280
3129,348
3130,111
3131,103
3132,231
3133,130
3134,346
3135,265
3136,182
3137,48
3138,276
3139,241
3140,52
3141,117
3142,22
3143,237
3144,351
3145,347
3146,34
3147,131
3148,242
3149,112
3150,350
3151,203
3152,145
3153,76
3154,71
3155,149
3156,282
3157,66
3158,359
3159,383
3160,403
3161,286
3162,412
3163,231
3164,104
3165,153
3166,105
3167,1
3168,117
3169,26
3170,11
3171,50
3172,227
3173,211
3174,67
3175,346
3176,23
3177,106
3178,109
3179,338
3180,247
3181,45
3182,401
3183,40
3184,385
3185,18
3186,413
3187,319
3188,240
3189,58
3190,285
3191,13
3192,319
3193,249
3194,184
3195,313
3196,279
3197,86
3198,139
3199,132
3200,281
3201,371
3202,103
3203,143
3204,310
3205,343
3206,361
3207,157
3208,355
3209,151
3210,101
3211,107
3212,202
3213,142
3214,356
3215,185
3216,384
3217,225
3218,214
3219,18
3220,97
3221,208
3222,31
3223,182
3224,250
3225,248
3226,86
3227,363
3228,17
3229,108
3230,237
3231,121
3232,51
3233,101
3234,111
3235,339
3236,28
3237,68
3238,236
3239,159
3240,264
3241,325
3242,73
3243,340
3244,214
3245,150
3246,351
3247,25
3248,31
3249,412
3250,238
3251,205
3252,348
3253,337
3254,87
3255,75
3256,126
3257,202
3258,415
3259,344
3260,244
3261,71
3262,305
3263,396
3264,54
3265,13
3266,49
3267,251
3268,393
3269,142
3270,0
3271,232
3272,177
3273,366
3274,378
3275,293
3276,264
3277,46
3278,347
3279,41
3280,134
3281,338
3282,94
3283,265
3284,129
3285,230
3286,21
3287,63
3288,216
3289,219
3290,360
3291,179
3292,185
3293,34
3294,312
3295,357
3296,128
3297,337
3298,253
3299,125
3300,47
3301,412
3302,278
3303,33
3304,376
3305,110
3306,88
3307,328
3308,316
3309,148
3310,194
3311,364
3312,108
3313,83
3314,396
3315,24
3316,126
3317,279
3318,304
3319,120
3320,356
3321,13
3322,53
3323,177
3324,245
3325,335
3326,269
3327,35
3328,287
3329,206
3330,153
3331,304
3332,109
3333,112
3334,9
3335,152
3336,262
3337,203
3338,349
3339,379
3340,284
3341,177
3342,96
3343,391
3344,153
3345,103
3346,205
3347,13
3348,368
3349,103
3350,392
3351,153
3352,188
3353,125
3354,278
3355,1
3356,319
3357,142
3358,249
3359,27
3360,25
3361,238
3362,309
3363,285
3364,200
3365,26
3366,65
3367,381
3368,169
3369,387
3370,249
3371,103
3372,180
3373,45
3374,275
3375,89
3376,104
3377,13
3378,394
3379,258
3380,235
3381,381
3382,116
3383,23
3384,230
3385,282
3386,83
3387,112
3388,47
3389,210
3390,177
3391,86
3392,133
3393,168
3394,342
3395,27
3396,297
3397,143
3398,210
3399,25
3400,46
3401,147
3402,141
3403,220
3404,327
3405,173
3406,140
3407,335
3408,360
3409,324
3410,140
3411,332
3412,8
3413,243
3414,151
3415,39
3416,121
3417,313
3418,22
3419,383
3420,100
3421,65
3422,148
3423,356
3424,265
3425,373
3426,415
3427,122
3428,228
3429,26
3430,285
3431,88
3432,309
3433,156
3434,4
3435,292
3436,97
3437,168
3438,215
3439,53
3440,300
3441,92
3442,137
3443,348
3444,156
3445,280
3446,196
3447,261
3448,346
3449,355
3450,153
3451,241
3452,96
3453,213
3454,95
3455,57
3456,167
3457,108
3458,285
3459,268
3460,71
3461,155
3462,368
3463,363
3464,181
3465,259
3466,44
3467,416
3468,280
3469,83
3470,361
3471,357
3472,254
3473,117
3474,180
3475,33
3476,300
3477,113
3478,161
3479,157
3480,52
3481,87
3482,74
3483,302
3484,230
3485,55
3486,22
3487,126
3488,78
3489,93
3490,336
3491,78
3492,268
3493,393
3494,15
3495,195
3496,404
3497,157
3498,356
3499,212
3500,321
3501,13
3502,144
3503,206
3504,207
3505,112
3506,252
3507,71
3508,236
3509,5
3510,119
3511,4
3512,106
3513,388
3514,65
3515,360
3516,148
3517,384
3518,202
3519,53
3520,315
3521,132
3522,121
3523,253
3524,4
3525,61
3526,212
3527,88
3528,119
3529,376
3530,97
3531,344
3532,207
3533,58
3534,183
3535,145
3536,194
3537,134
3538,125
3539,391
3540,287
3541,395
3542,18
3543,94
3544,31
3545,73
3546,151
3547,210
3548,26
3549,325
3550,97
3551,36
3552,286
3553,185
3554,146
3555,34
3556,289
3557,217
3558,325
3559,46
3560,223
3561,355
3562,127
3563,128
3564,83
3565,43
3566,104
3567,122
3568,292
3569,63
3570,380
3571,78
3572,1
3573,363
3574,23
3575,142
3576,192
3577,149
3578,102
3579,341
3580,350
3581,87
3582,390
3583,150
3584,43
3585,280
3586,148
3587,38
3588,285
3589,253
3590,139
3591,387
3592,111
3593,16
3594,390
3595,300
3596,379
3597,155
3598,144
3599,352
3600,163
3601,242
3602,337
3603,93
3604,340
3605,276
3606,264
3607,168
3608,234
3609,401
3610,257
3611,177
3612,2
3613,101
3614,207
3615,137
3616,196
3617,305
3618,156
3619,140
3620,381
3621,327
3622,374
3623,88
3624,2
3625,78
3626,63
3627,225
3628,40
3629,230
3630,121
3631,324
3632,88
3633,114
3634,382
3635,268
3636,394
3637,4
3638,180
3639,156
3640,227
3641,216
3642,141
3643,360
3644,394
3645,331
3646,374
3647,188
3648,126
3649,218
3650,171
3651,140
3652,69
3653,229
3654,78
3655,183
3656,264
3657,388
3658,76
3659,125
3660,365
3661,109
3662,185
3663,24
3664,252
3665,378
3666,408
3667,249
3668,223
3669,242
3670,40
3671,280
3672,40
3673,74
3674,16
3675,155
3676,19
3677,138
3678,199
3679,313
3680,48
3681,112
3682,46
3683,91
3684,381
3685,289
3686,325
3687,396
3688,112
3689,278
3690,59
3691,57
3692,406
3693,94
3694,103
3695,205
3696,43
3697,59
3698,136
3699,202
3700,89
3701,266
3702,156
3703,205
3704,173
3705,252
3706,414
3707,58
3708,15
3709,4
3710,221
3711,120
3712,295
3713,141
3714,106
3715,405
3716,23
3717,9
3718,33
3719,269
3720,35
3721,213
3722,277
3723,288
3724,340
3725,321
3726,259
3727,58
3728,306
3729,120
3730,55
3731,86
3732,156
3733,285
3734,272
3735,89
3736,311
3737,394
3738,291
3739,367
3740,272
3741,150
3742,284
3743,194
3744,69
3745,397
3746,10
3747,39
3748,97
3749,247
3750,17
3751,414
3752,195
3753,147
3754,62
3755,278
3756,66
3757,66
3758,218
3759,22
3760,299
3761,395
3762,81
3763,120
3764,245
3765,296
3766,50
3767,121
3768,28
3769,18
3770,331
3771,81
3772,383
3773,194
3774,345
3775,192
3776,165
3777,149
3778,305
3779,261
3780,88
3781,401
3782,377
3783,210
3784,180
3785,80
3786,86
3787,112
3788,183
3789,51
3790,19
3791,183
3792,73
3793,164
3794,235
3795,87
3796,375
3797,192
3798,246
3799,206
3800,0
3801,1
3802,25
3803,47
3804,14
3805,344
3806,392
3807,307
3808,222
3809,212
3810,142
3811,28
3812,64
3813,277
3814,314
3815,121
3816,61
3817,357
3818,150
3819,103
3820,104
3821,17
3822,136
3823,337
3824,327
3825,259
3826,189
3827,405
3828,202
3829,277
3830,300
3831,155
3832,198
3833,145
3834,64
3835,343
3836,373
3837,135
3838,295
3839,132
3840,48
3841,349
3842,332
3843,130
3844,264
3845,16
3846,71
3847,103
3848,242
3849,327
3850,25
3851,311
3852,67
3853,3
3854,105
3855,11
3856,249
3857,11
3858,22
3859,99
3860,85
3861,253
3862,410
3863,201
3864,379
3865,340
3866,63
3867,103
3868,81
3869,318
3870,337
3871,345
3872,208
3873,307
3874,243
3875,331
3876,23
3877,336
3878,127
3879,295
3880,390
3881,238
3882,383
3883,274
3884,401
3885,119
3886,288
3887,268
3888,356
3889,277
3890,243
3891,315
3892,116
3893,178
3894,126
3895,86
3896,384
3897,226
3898,135
3899,244
3900,100
3901,111
3902,404
3903,286
3904,166
3905,216
3906,103
3907,27
3908,76
3909,201
3910,74
3911,48
3912,406
3913,124
3914,177
3915,85
3916,285
3917,366
3918,72
3919,91
3920,49
3921,144
3922,99
3923,191
3924,108
3925,243
3926,41
3927,122
3928,14
3929,328
3930,409
3931,344
3932,202
3933,282
3934,384
3935,253
3936,288
3937,97
3938,320
3939,106
3940,234
3941,355
3942,19
3943,273
3944,265
3945,337
3946,351
3947,292
3948,75
3949,184
3950,43
3951,257
3952,204
3953,128
3954,325
3955,52
3956,58
3957,374
3958,248
3959,177
3960,85
3961,77
3962,24
3963,288
3964,180
3965,52
3966,277
3967,23
3968,224
3969,360
3970,219
3971,205
3972,65
3973,13
3974,212
3975,44
3976,110
3977,98
3978,159
3979,355
3980,301
3981,371
3982,93
3983,74
3984,57
3985,119
3986,57
3987,297
3988,82
3989,404
3990,163
3991,78
3992,67
3993,383
3994,208
3995,329
3996,66
3997,83
3998,120
3999,66
4000,155
4001,36
4002,117
4003,258
4004,118
4005,151
4006,252
4007,39
4008,82
4009,81
4010,22
4011,368
4012,103
4013,49
4014,228
4015,22
4016,53
4017,406
4018,319
4019,410
4020,253
4021,406
4022,17
4023,211
4024,243
4025,259
4026,286
4027,340
4028,254
4029,245
4030,320
4031,336
4032,23
4033,110
4034,286
4035,148
4036,94
4037,254
4038,160
4039,9
4040,8
4041,113
4042,365
4043,376
4044,210
4045,152
4046,144
4047,106
4048,206
4049,46
4050,83
4051,186
4052,301
4053,102
4054,280
4055,64
4056,295
4057,43
4058,355
4059,150
4060,301
4061,47
4062,268
4063,21
4064,29
4065,352
4066,408
4067,358
4068,103
4069,408
4070,142
4071,362
4072,87
4073,158
4074,145
4075,103
4076,296
4077,393
4078,366
4079,145
4080,249
4081,127
4082,280
4083,51
4084,5
4085,177
4086,150
4087,48
4088,321
4089,290
4090,33
4091,21
4092,277
4093,157
4094,119
4095,376
4096,175
4097,102
4098,384
4099,378
4100,84
4101,47
4102,17
4103,94
4104,25
4105,147
4106,11
4107,80
4108,134
4109,34
4110,278
4111,57
4112,185
4113,383
4114,68
4115,132
4116,119
4117,331
4118,134
4119,181
4120,134
4121,59
4122,136
4123,293
4124,236
4125,15
4126,11
4127,366
4128,408
4129,79
4130,222
4131,119
4132,257
4133,197
4134,158
4135,324
4136,401
4137,366
4138,89
4139,105
4140,252
4141,153
4142,394
4143,81
4144,67
4145,214
4146,185
4147,179
4148,148
4149,36
4150,202
4151,366
4152,382
4153,213
4154,83
4155,333
4156,392
4157,102
4158,203
4159,343
4160,229
4161,206
4162,347
4163,33
4164,249
4165,110
4166,197
4167,252
4168,195
4169,137
4170,364
4171,347
4172,257
4173,343
4174,22
4175,33
4176,215
4177,215
4178,224
4179,145
4180,359
4181,0
4182,85
4183,385
4184,280
4185,110
4186,349
4187,186
4188,129
4189,67
4190,127
4191,210
4192,47
4193,141
4194,192
4195,19
4196,184
4197,302
4198,400
4199,244
4200,244
4201,177
4202,124
4203,327
4204,261
4205,64
4206,328
4207,72
4208,11
4209,130
4210,136
4211,256
4212,135
4213,204
4214,30
4215,55
4216,247
4217,122
4218,222
4219,314
4220,395
4221,227
4222,52
4223,212
4224,45
4225,123
4226,103
4227,175
4228,237
4229,385
4230,413
4231,140
4232,55
4233,85
4234,90
4235,210
4236,63
4237,372
4238,277
4239,234
4240,128
4241,189
4242,130
4243,116
4244,2
4245,76
4246,160
4247,287
4248,151
4249,115
4250,331
4251,199
4252,282
4253,206
4254,16
4255,84
4256,122
4257,87
4258,36
4259,14
4260,74
4261,163
4262,103
4263,298
4264,36
4265,9
4266,346
4267,64
4268,31
4269,143
4270,273
4271,91
4272,159
4273,384
4274,278
4275,57
4276,212
4277,8
4278,142
4279,189
4280,357
4281,236
4282,378
4283,265
4284,374
4285,365
4286,214
4287,135
4288,19
4289,128
4290,23
4291,75
4292,138
4293,347
4294,205
4295,119
4296,10
4297,27
4298,109
4299,363
4300,330
4301,99
4302,330
4303,140
4304,206
4305,191
4306,324
4307,198
4308,105
4309,22
4310,330
4311,68
4312,244
4313,46
4314,116
4315,78
4316,107
4317,387
4318,63
4319,64
4320,94
4321,353
4322,416
4323,149
4324,223
4325,132
4326,25
4327,54
4328,46
4329,363
4330,287
4331,141
4332,151
4333,242
4334,349
4335,236
4336,105
4337,62
4338,77
4339,353
4340,15
4341,112
4342,388
4343,236
4344,385
4345,366
4346,37
4347,273
4348,244
4349,213
4350,285
4351,177
4352,148
4353,321
4354,222
4355,241
4356,363
4357,230
4358,239
4359,41
4360,107
4361,302
4362,24
4363,11
4364,315
4365,330
4366,81
4367,345
4368,6
4369,143
4370,154
4371,9
4372,265
4373,146
4374,366
4375,34
4376,16
4377,148
4378,327
4379,337
4380,40
4381,73
4382,293
4383,137
4384,238
4385,334
4386,17
4387,96
4388,209
4389,232
4390,180
4391,202
4392,152
4393,137
4394,139
4395,203
4396,312
4397,371
4398,159
4399,162
4400,256
4401,367
4402,395
4403,143
4404,212
4405,271
4406,3
4407,157
4408,57
4409,317
4410,195
4411,295
4412,409
4413,93
4414,245
4415,26
4416,201
4417,227
4418,58
4419,152
4420,159
4421,74
4422,150
4423,170
4424,218
4425,34
4426,98
4427,323
4428,75
4429,374
4430,259
4431,195
4432,382
4433,156
4434,144
4435,387
4436,189
4437,24
4438,27
4439,320
4440,222
4441,363
4442,110
4443,207
4444,147
4445,50
4446,32
4447,44
4448,13
4449,192
4450,66
4451,104
4452,79
4453,13
4454,411
4455,145
4456,49
4457,221
4458,12
4459,21
4460,20
4461,192
4462,324
4463,384
4464,297
4465,238
4466,287
4467,46
4468,24
4469,173
4470,94
4471,216
4472,243
4473,185
4474,155
4475,101
4476,200
4477,361
4478,46
4479,205
4480,125
4481,88
4482,196
4483,341
4484,347
4485,31
4486,97
4487,347
4488,173
4489,380
4490,55
4491,19
4492,10
4493,1
4494,301
4495,335
4496,7
4497,269
4498,59
4499,143
4500,222
4501,77
4502,337
4503,44
4504,152
4505,130
4506,221
4507,214
4508,264
4509,231
4510,74
4511,156
4512,278
4513,2
4514,357
4515,62
4516,262
4517,202
4518,408
4519,38
4520,91
4521,87
4522,227
4523,141
4524,58
4525,51
4526,156
4527,236
4528,111
4529,69
4530,159
4531,192
4532,257
4533,281
4534,163
4535,103
4536,177
4537,185
4538,83
4539,128
4540,277
4541,295
4542,84
4543,127
4544,208
4545,107
4546,331
4547,296
4548,364
4549,74
4550,331
4551,76
4552,81
4553,373
4554,12
4555,354
4556,369
4557,231
4558,46
4559,21
4560,46
4561,120
4562,227
4563,174
4564,171
4565,353
4566,116
4567,185
4568,245
4569,119
4570,274
4571,266
4572,120
4573,223
4574,156
4575,246
4576,390
4577,229
4578,53
4579,187
4580,180
4581,240
4582,335
4583,360
4584,222
4585,402
4586,290
4587,22
4588,101
4589,215
4590,165
4591,182
4592,342
4593,379
4594,115
4595,23
4596,230
4597,229
4598,18
4599,234
4600,41
4601,235
4602,321
4603,26
4604,10
4605,108
4606,23
4607,10
4608,317
4609,320
4610,118
4611,171
4612,291
4613,61
4614,110
4615,48
4616,199
4617,88
4618,180
4619,202
4620,94
4621,44
4622,159
4623,387
4624,127
4625,322
4626,292
4627,312
4628,301
4629,286
4630,21
4631,56
4632,120
4633,155
4634,142
4635,201
4636,167
4637,356
4638,351
4639,26
4640,92
4641,348
4642,220
4643,384
4644,273
4645,396
4646,21
4647,167
4648,378
4649,90
4650,219
4651,78
4652,87
4653,31
4654,222
4655,292
4656,6
4657,230
4658,309
4659,49
4660,232
4661,165
4662,184
4663,15
4664,393
4665,101
4666,105
4667,108
4668,67
4669,164
4670,8
4671,30
4672,403
4673,288
4674,240
4675,7
4676,101
4677,334
4678,26
4679,8
4680,147
4681,390
4682,380
4683,206
4684,235
4685,195
4686,134
4687,230
4688,379
4689,86
4690,127
4691,112
4692,260
4693,50
4694,254
4695,155
4696,86
4697,27
4698,223
4699,159
4700,158
4701,1
4702,242
4703,81
4704,197
4705,340
4706,152
4707,110
4708,110
4709,368
4710,282
4711,221
4712,381
4713,318
4714,63
4715,393
4716,277
4717,328
4718,315
4719,17
4720,245
4721,213
4722,256
4723,241
4724,159
4725,293
4726,76
4727,62
4728,326
4729,311
4730,383
4731,395
4732,365
4733,363
4734,395
4735,10
4736,293
4737,396
4738,110
4739,20
4740,396
4741,153
4742,232
4743,124
4744,41
4745,361
4746,268
4747,385
4748,97
4749,33
4750,241
4751,38
4752,325
4753,99
4754,32
4755,37
4756,44
4757,145
4758,332
4759,236
4760,252
4761,299
4762,181
4763,369
4764,59
4765,257
4766,72
4767,153
4768,394
4769,45
4770,66
4771,104
4772,101
4773,92
4774,308
4775,311
4776,272
4777,222
4778,209
4779,35
4780,27
4781,375
4782,288
4783,37
4784,385
4785,309
4786,190
4787,107
4788,145
4789,388
4790,275
4791,343
4792,196
4793,393
4794,104
4795,321
4796,186
4797,14
4798,285
4799,347
4800,246
4801,204
4802,58
4803,150
4804,150
4805,86
4806,256
4807,176
4808,278
4809,76
4810,125
4811,81
4812,79
4813,88
4814,214
4815,335
4816,103
4817,61
4818,55
4819,128
4820,53
4821,388
4822,151
4823,356
4824,315
4825,3
4826,297
4827,237
4828,290
4829,280
4830,243
4831,29
4832,62
4833,249
4834,395
4835,335
4836,196
4837,112
4838,63
4839,331
4840,55
4841,366
4842,273
4843,50
4844,152
4845,414
4846,347
4847,92
4848,384
4849,14
4850,92
4851,275
4852,92
4853,234
4854,151
4855,136
4856,122
4857,380
4858,119
4859,220
4860,102
4861,131
4862,231
4863,74
4864,137
4865,351
4866,312
4867,132
4868,273
4869,142
4870,353
4871,319
4872,212
4873,234
4874,16
4875,182
4876,197
4877,7
4878,55
4879,395
4880,22
4881,98
4882,95
4883,266
4884,35
4885,37
4886,413
4887,50
4888,304
4889,402
4890,58
4891,39
4892,4
4893,302
4894,126
4895,324
4896,139
4897,357
4898,32
4899,235
4900,81
4901,328
4902,141
4903,142
4904,121
4905,391
4906,244
4907,197
4908,290
4909,184
4910,344
4911,58
4912,26
4913,99
4914,315
4915,231
4916,268
4917,363
4918,12
4919,151
4920,97
4921,313
4922,74
4923,88
4924,52
4925,155
4926,348
4927,198
4928,88
4929,333
4930,281
4931,233
4932,25
4933,36
4934,28
4935,381
4936,166
4937,304
4938,121
4939,317
4940,307
4941,126
4942,390
4943,82
4944,56
4945,29
4946,4
4947,349
4948,267
4949,156
4950,121
4951,193
4952,192
4953,55
4954,23
4955,176
4956,320
4957,58
4958,45
4959,206
4960,41
4961,52
4962,206
4963,202
4964,278
4965,2
4966,218
4967,8
4968,267
4969,239
4970,12
4971,306
4972,156
4973,88
4974,323
4975,357
4976,110
4977,169
4978,362
4979,31
4980,27
4981,97
4982,361
4983,65
4984,41
4985,220
4986,22
4987,118
4988,49
4989,79
4990,380
4991,415
4992,26
4993,253
4994,127
4995,103
4996,125
4997,268
4998,298
4999,175
5000,77
5001,211
5002,117
5003,345
5004,156
5005,199
5006,76
5007,320
5008,188
5009,218
5010,306
5011,103
5012,289
5013,249
5014,69
5015,25
5016,242
5017,10
5018,280
5019,83
5020,369
5021,85
5022,382
5023,209
5024,286
5025,312
5026,111
5027,154
5028,17
5029,343
5030,379
5031,13
5032,3
5033,209
5034,31
5035,26
5036,330
5037,301
5038,58
5039,75
5040,13
5041,151
5042,115
5043,300
5044,299
5045,392
5046,238
5047,394
5048,149
5049,156
5050,103
5051,327
5052,336
5053,295
5054,58
5055,24
5056,366
5057,208
5058,115
5059,39
5060,91
5061,54
5062,287
5063,188
5064,264
5065,203
5066,104
5067,97
5068,103
5069,268
5070,202
5071,290
5072,221
5073,130
5074,4
5075,0
5076,291
5077,245
5078,342
5079,353
5080,213
5081,45
5082,82
5083,46
5084,74
5085,310
5086,370
5087,255
5088,4
5089,375
5090,222
5091,87
5092,284
5093,189
5094,57
5095,368
5096,133
5097,161
5098,177
5099,371
5100,5
5101,245
5102,232
5103,149
5104,53
5105,191
5106,0
5107,104
5108,386
5109,277
5110,250
5111,362
5112,58
5113,137
5114,197
5115,362
5116,262
5117,173
5118,283
5119,289
5120,390
5121,152
5122,364
5123,222
5124,111
5125,63
5126,119
5127,354
5128,175
5129,320
5130,261
5131,101
5132,324
5133,306
5134,268
5135,2
5136,394
5137,344
5138,86
5139,250
5140,275
5141,35
5142,220
5143,145
5144,10
5145,150
5146,231
5147,356
5148,280
5149,123
5150,136
5151,92
5152,293
5153,227
5154,41
5155,261
5156,270
5157,186
5158,129
5159,322
5160,190
5161,3
5162,42
5163,365
5164,253
5165,323
5166,320
5167,390
5168,342
5169,96
5170,110
5171,4
5172,187
5173,231
5174,395
5175,112
5176,308
5177,49
5178,188
5179,114
5180,152
5181,64
5182,348
5183,155
5184,247
5185,120
5186,208
5187,195
5188,298
5189,118
5190,224
5191,246
5192,278
5193,336
5194,202
5195,347
5196,205
5197,157
5198,103
5199,39
5200,197
5201,325
5202,23
5203,381
5204,286
5205,358
5206,58
5207,3
5208,367
5209,298
5210,364
5211,137
5212,57
5213,59
5214,260
5215,139
5216,245
5217,12
5218,192
5219,223
5220,138
5221,150
5222,11
5223,95
5224,263
5225,379
5226,354
5227,150
5228,230
5229,403
5230,23
5231,274
5232,170
5233,214
5234,210
5235,392
5236,359
5237,354
5238,141
5239,81
5240,182
5241,204
5242,147
5243,137
5244,166
5245,233
5246,403
5247,118
5248,236
5249,92
5250,248
5251,261
5252,39
5253,214
5254,119
5255,363
5256,23
5257,284
5258,71
5259,399
5260,146
5261,236
5262,65
5263,136
5264,65
5265,171
5266,97
5267,243
5268,9
5269,33
5270,307
5271,146
5272,58
5273,12
5274,50
5275,246
5276,324
5277,394
5278,35
5279,328
5280,283
5281,204
5282,88
5283,377
5284,45
5285,391
5286,65
5287,154
5288,145
5289,311
5290,114
5291,5
5292,232
5293,20
5294,137
5295,263
5296,186
5297,340
5298,229
5299,43
5300,202
5301,16
5302,116
5303,332
5304,288
